filename,fold,target,category,esc10,src_file,take
1-001501-A-0.wav,1,0,background,False,spe_174_00_00_0.wav,A
2-001502-A-0.wav,2,0,background,False,was_109_00_00_0.wav,A
3-001503-A-0.wav,3,0,background,False,wal_012_00_09_2.wav,A
4-001504-A-0.wav,4,0,background,False,was_043_00_00_0.wav,A
5-001505-A-0.wav,5,0,background,False,coo_110_00_00_0.wav,A
1-001506-A-0.wav,1,0,background,False,vac_143_00_00_0.wav,A
2-001507-A-0.wav,2,0,background,False,cup_104_01_01_0.wav,A
3-001508-A-0.wav,3,0,background,False,tel_047_00_00_0.wav,A
4-001509-A-0.wav,4,0,background,False,swi_032_04_04_0.wav,A
5-001510-A-0.wav,5,0,background,False,smo_031_00_00_1.wav,A
1-001511-A-0.wav,1,0,background,False,tel_006_00_00_0.wav,A
2-001512-A-0.wav,2,0,background,False,dis_021_00_00_0.wav,A
3-001513-A-0.wav,3,0,background,False,spe_016_00_00_0.wav,A
4-001514-A-0.wav,4,0,background,False,coo_020_00_00_0.wav,A
5-001515-A-0.wav,5,0,background,False,vac_018_00_05_0.wav,A
1-001516-A-0.wav,1,0,background,False,win_003_02_01_0.wav,A
2-001517-A-0.wav,2,0,background,False,wal_045_09_10_0.wav,A
3-001518-A-0.wav,3,0,background,False,spe_056_00_00_0.wav,A
4-001519-A-0.wav,4,0,background,False,doo_003_01_01_0.wav,A
5-001520-A-0.wav,5,0,background,False,dis_017_00_00_0.wav,A
1-001521-A-0.wav,1,0,background,False,bea_067_00_00_0.wav,A
2-001522-A-0.wav,2,0,background,False,doo_009_01_01_0.wav,A
3-001523-A-0.wav,3,0,background,False,fur_108_00_00_1.wav,A
4-001524-A-0.wav,4,0,background,False,obj_086_03_00_0.wav,A
5-001525-A-0.wav,5,0,background,False,spe_020_00_00_0.wav,A
1-001526-A-0.wav,1,0,background,False,spe_160_00_00_0.wav,A
2-001527-A-0.wav,2,0,background,False,was_078_00_00_0.wav,A
3-001528-A-0.wav,3,0,background,False,bea_006_00_00_0.wav,A
4-001529-A-0.wav,4,0,background,False,cup_019_01_01_0.wav,A
5-001530-A-0.wav,5,0,background,False,coo_028_00_00_0.wav,A
1-001531-A-0.wav,1,0,background,False,mic_124_00_00_3.wav,A
2-001532-A-0.wav,2,0,background,False,cup_054_01_01_0.wav,A
3-001533-A-0.wav,3,0,background,False,was_086_00_00_0.wav,A
4-001534-A-0.wav,4,0,background,False,cup_020_02_01_0.wav,A
5-001535-A-0.wav,5,0,background,False,coo_041_00_00_0.wav,A
1-001536-A-0.wav,1,0,background,False,wal_066_00_12_0.wav,A
2-001537-A-0.wav,2,0,background,False,wat_044_00_00_2.wav,A
3-001538-A-0.wav,3,0,background,False,cup_131_01_13_0.wav,A
4-001539-A-0.wav,4,0,background,False,smo_032_00_00_1.wav,A
5-001540-A-0.wav,5,0,background,False,cup_124_02_01_0.wav,A
1-001541-A-0.wav,1,0,background,False,coo_078_00_00_0.wav,A
2-001542-A-0.wav,2,0,background,False,spe_124_00_00_0.wav,A
3-001543-A-0.wav,3,0,background,False,obj_118_03_04_0.wav,A
4-001544-A-0.wav,4,0,background,False,bea_124_00_00_0.wav,A
5-001545-A-0.wav,5,0,background,False,smo_022_00_00_3.wav,A
1-001546-A-0.wav,1,0,background,False,obj_034_03_03_0.wav,A
2-001547-A-0.wav,2,0,background,False,doo_038_02_00_0.wav,A
3-001548-A-0.wav,3,0,background,False,fur_024_06_01_0.wav,A
4-001549-A-0.wav,4,0,background,False,obj_075_03_03_0.wav,A
5-001550-A-0.wav,5,0,background,False,doo_021_01_01_0.wav,A
1-001551-A-0.wav,1,0,background,False,wal_017_00_10_2.wav,A
2-001552-A-0.wav,2,0,background,False,fur_068_00_00_2.wav,A
3-001553-A-0.wav,3,0,background,False,win_012_01_00_0.wav,A
4-001554-A-0.wav,4,0,background,False,mic_064_00_00_1.wav,A
5-001555-A-0.wav,5,0,background,False,dis_005_00_00_0.wav,A
1-001556-A-0.wav,1,0,background,False,wal_062_00_12_0.wav,A
2-001557-A-0.wav,2,0,background,False,tel_082_00_00_0.wav,A
3-001558-A-0.wav,3,0,background,False,obj_111_03_03_0.wav,A
4-001559-A-0.wav,4,0,background,False,dra_156_01_01_0.wav,A
5-001560-A-0.wav,5,0,background,False,obj_012_03_04_0.wav,A
1-001561-A-0.wav,1,0,background,False,coo_117_00_00_0.wav,A
2-001562-A-0.wav,2,0,background,False,dis_051_00_00_0.wav,A
3-001563-A-0.wav,3,0,background,False,coo_049_00_00_0.wav,A
4-001564-A-0.wav,4,0,background,False,doo_035_02_00_0.wav,A
5-001565-A-0.wav,5,0,background,False,obj_022_03_05_0.wav,A
1-001566-A-0.wav,1,0,background,False,cup_004_02_01_0.wav,A
2-001567-A-0.wav,2,0,background,False,cup_009_01_01_0.wav,A
3-001568-A-0.wav,3,0,background,False,bea_110_00_00_0.wav,A
4-001569-A-0.wav,4,0,background,False,spe_014_00_00_0.wav,A
5-001570-A-0.wav,5,0,background,False,vac_163_00_00_0.wav,A
1-001571-A-0.wav,1,0,background,False,obj_051_00_12_0.wav,A
2-001572-A-0.wav,2,0,background,False,coo_026_00_00_0.wav,A
3-001573-A-0.wav,3,0,background,False,mic_001_00_00_0.wav,A
4-001574-A-0.wav,4,0,background,False,dra_124_01_00_0.wav,A
5-001575-A-0.wav,5,0,background,False,coo_008_00_00_0.wav,A
1-001576-A-0.wav,1,0,background,False,coo_108_00_00_0.wav,A
2-001577-A-0.wav,2,0,background,False,fur_124_06_01_0.wav,A
3-001578-A-0.wav,3,0,background,False,dis_060_00_00_0.wav,A
4-001579-A-0.wav,4,0,background,False,bea_106_00_00_0.wav,A
5-001580-A-0.wav,5,0,background,False,cup_076_02_01_0.wav,A
1-001581-A-0.wav,1,0,background,False,swi_098_04_04_0.wav,A
2-001582-A-0.wav,2,0,background,False,wat_059_00_00_3.wav,A
3-001583-A-0.wav,3,0,background,False,wat_093_00_00_1.wav,A
4-001584-A-0.wav,4,0,background,False,fur_107_00_00_1.wav,A
5-001585-A-0.wav,5,0,background,False,dis_125_00_00_0.wav,A
1-001586-A-0.wav,1,0,background,False,obj_045_00_05_0.wav,A
2-001587-A-0.wav,2,0,background,False,tel_041_00_00_0.wav,A
3-001588-A-0.wav,3,0,background,False,coo_085_00_00_0.wav,A
4-001589-A-0.wav,4,0,background,False,swi_077_00_04_0.wav,A
5-001590-A-0.wav,5,0,background,False,spe_150_00_00_0.wav,A
1-001591-A-0.wav,1,0,background,False,smo_057_00_00_1.wav,A
2-001592-A-0.wav,2,0,background,False,tel_100_00_00_0.wav,A
3-001593-A-0.wav,3,0,background,False,spe_037_00_00_0.wav,A
4-001594-A-0.wav,4,0,background,False,doo_011_01_01_0.wav,A
5-001595-A-0.wav,5,0,background,False,win_021_02_00_0.wav,A
1-001596-A-0.wav,1,0,background,False,bea_112_00_00_0.wav,A
2-001597-A-0.wav,2,0,background,False,bea_094_00_00_0.wav,A
3-001598-A-0.wav,3,0,background,False,dis_104_00_00_0.wav,A
4-001599-A-0.wav,4,0,background,False,coo_134_00_00_0.wav,A
5-001600-A-0.wav,5,0,background,False,vac_010_00_00_0.wav,A
1-001601-A-0.wav,1,0,background,False,spe_059_00_00_0.wav,A
2-001602-A-0.wav,2,0,background,False,bea_029_00_00_0.wav,A
3-001603-A-0.wav,3,0,background,False,doo_032_01_01_0.wav,A
4-001604-A-0.wav,4,0,background,False,cup_066_02_01_0.wav,A
5-001605-A-0.wav,5,0,background,False,dra_043_02_01_0.wav,A
1-001606-A-0.wav,1,0,background,False,dis_008_00_00_0.wav,A
2-001607-A-0.wav,2,0,background,False,was_016_00_00_0.wav,A
3-001608-A-0.wav,3,0,background,False,wat_037_00_00_2.wav,A
4-001609-A-0.wav,4,0,background,False,was_099_00_00_0.wav,A
5-001610-A-0.wav,5,0,background,False,dis_122_00_00_0.wav,A
1-001611-A-0.wav,1,0,background,False,wat_108_00_05_0.wav,A
2-001612-A-0.wav,2,0,background,False,mic_068_00_00_1.wav,A
3-001613-A-0.wav,3,0,background,False,win_045_01_00_0.wav,A
4-001614-A-0.wav,4,0,background,False,obj_077_03_00_0.wav,A
5-001615-A-0.wav,5,0,background,False,vac_016_00_05_0.wav,A
1-001616-A-0.wav,1,0,background,False,wat_140_00_05_0.wav,A
2-001617-A-0.wav,2,0,background,False,fur_137_06_01_0.wav,A
3-001618-A-0.wav,3,0,background,False,was_017_00_00_0.wav,A
4-001619-A-0.wav,4,0,background,False,cup_142_02_01_0.wav,A
5-001620-A-0.wav,5,0,background,False,cup_091_02_01_0.wav,A
1-001621-A-0.wav,1,0,background,False,win_069_02_00_0.wav,A
2-001622-A-0.wav,2,0,background,False,spe_022_00_00_0.wav,A
3-001623-A-0.wav,3,0,background,False,spe_169_00_00_0.wav,A
4-001624-A-0.wav,4,0,background,False,mic_091_00_00_3.wav,A
5-001625-A-0.wav,5,0,background,False,spe_130_00_00_0.wav,A
1-001626-A-0.wav,1,0,background,False,coo_119_00_00_0.wav,A
2-001627-A-0.wav,2,0,background,False,wat_101_00_00_3.wav,A
3-001628-A-0.wav,3,0,background,False,cup_093_02_01_0.wav,A
4-001629-A-0.wav,4,0,background,False,spe_086_00_00_0.wav,A
5-001630-A-0.wav,5,0,background,False,tel_055_00_00_0.wav,A
1-001631-A-0.wav,1,0,background,False,wal_087_10_01_0.wav,A
2-001632-A-0.wav,2,0,background,False,dis_057_00_00_0.wav,A
3-001633-A-0.wav,3,0,background,False,wal_059_00_12_0.wav,A
4-001634-A-0.wav,4,0,background,False,dis_097_00_00_0.wav,A
5-001635-A-0.wav,5,0,background,False,fur_075_00_00_3.wav,A
1-001636-A-0.wav,1,0,background,False,spe_048_00_00_0.wav,A
2-001637-A-0.wav,2,0,background,False,vac_044_00_00_0.wav,A
3-001638-A-0.wav,3,0,background,False,vac_065_00_00_0.wav,A
4-001639-A-0.wav,4,0,background,False,mic_121_00_00_3.wav,A
5-001640-A-0.wav,5,0,background,False,spe_136_00_00_0.wav,A
1-001641-A-0.wav,1,0,background,False,fur_017_06_01_0.wav,A
2-001642-A-0.wav,2,0,background,False,dra_008_02_01_0.wav,A
3-001643-A-0.wav,3,0,background,False,vac_124_00_00_0.wav,A
4-001644-A-0.wav,4,0,background,False,was_031_00_00_0.wav,A
5-001645-A-0.wav,5,0,background,False,tel_099_00_00_0.wav,A
1-001646-A-0.wav,1,0,background,False,wat_107_00_05_0.wav,A
2-001647-A-0.wav,2,0,background,False,obj_061_00_12_0.wav,A
3-001648-A-0.wav,3,0,background,False,wat_138_00_05_0.wav,A
4-001649-A-0.wav,4,0,background,False,doo_040_02_00_1.wav,A
5-001650-A-0.wav,5,0,background,False,dis_041_00_00_0.wav,A
1-001651-A-0.wav,1,0,background,False,spe_025_00_00_0.wav,A
2-001652-A-0.wav,2,0,background,False,wat_068_00_00_1.wav,A
3-001653-A-0.wav,3,0,background,False,cup_152_01_01_0.wav,A
4-001654-A-0.wav,4,0,background,False,doo_015_02_01_0.wav,A
5-001655-A-0.wav,5,0,background,False,coo_065_00_00_0.wav,A
1-001656-A-0.wav,1,0,background,False,bea_036_00_00_0.wav,A
2-001657-A-0.wav,2,0,background,False,swi_042_04_04_0.wav,A
3-001658-A-0.wav,3,0,background,False,fur_063_06_01_1.wav,A
4-001659-A-0.wav,4,0,background,False,fur_151_06_01_0.wav,A
5-001660-A-0.wav,5,0,background,False,spe_066_00_00_0.wav,A
1-001661-A-0.wav,1,0,background,False,smo_073_00_00_2.wav,A
2-001662-A-0.wav,2,0,background,False,fur_121_06_01_0.wav,A
3-001663-A-0.wav,3,0,background,False,tel_067_00_00_0.wav,A
4-001664-A-0.wav,4,0,background,False,dis_035_00_00_0.wav,A
5-001665-A-0.wav,5,0,background,False,wal_054_00_05_0.wav,A
1-001666-A-0.wav,1,0,background,False,obj_007_03_03_0.wav,A
2-001667-A-0.wav,2,0,background,False,was_096_00_00_0.wav,A
3-001668-A-0.wav,3,0,background,False,dra_136_01_00_0.wav,A
4-001669-A-0.wav,4,0,background,False,spe_083_00_00_0.wav,A
5-001670-A-0.wav,5,0,background,False,dis_037_00_00_0.wav,A
1-001671-A-0.wav,1,0,background,False,coo_050_00_00_0.wav,A
2-001672-A-0.wav,2,0,background,False,cup_090_01_01_0.wav,A
3-001673-A-0.wav,3,0,background,False,mic_052_00_00_1.wav,A
4-001674-A-0.wav,4,0,background,False,bea_021_00_00_0.wav,A
5-001675-A-0.wav,5,0,background,False,win_095_02_00_0.wav,A
1-001676-A-0.wav,1,0,background,False,dis_108_00_00_0.wav,A
2-001677-A-0.wav,2,0,background,False,spe_045_00_00_0.wav,A
3-001678-A-0.wav,3,0,background,False,obj_090_03_07_0.wav,A
4-001679-A-0.wav,4,0,background,False,dis_115_00_00_0.wav,A
5-001680-A-0.wav,5,0,background,False,dra_001_01_00_0.wav,A
1-001681-A-0.wav,1,0,background,False,dis_072_00_00_0.wav,A
2-001682-A-0.wav,2,0,background,False,swi_052_04_00_0.wav,A
3-001683-A-0.wav,3,0,background,False,dra_030_02_11_0.wav,A
4-001684-A-0.wav,4,0,background,False,cup_133_01_01_0.wav,A
5-001685-A-0.wav,5,0,background,False,fur_144_06_01_0.wav,A
1-001686-A-0.wav,1,0,background,False,tel_140_00_00_0.wav,A
2-001687-A-0.wav,2,0,background,False,was_001_00_00_0.wav,A
3-001688-A-0.wav,3,0,background,False,wat_004_00_00_2.wav,A
4-001689-A-0.wav,4,0,background,False,bea_059_00_00_0.wav,A
5-001690-A-0.wav,5,0,background,False,vac_056_00_00_0.wav,A
1-001691-A-0.wav,1,0,background,False,tel_129_00_00_0.wav,A
2-001692-A-0.wav,2,0,background,False,smo_119_00_00_3.wav,A
3-001693-A-0.wav,3,0,background,False,obj_119_03_04_0.wav,A
4-001694-A-0.wav,4,0,background,False,was_056_00_00_0.wav,A
5-001695-A-0.wav,5,0,background,False,vac_126_00_00_0.wav,A
1-001696-A-0.wav,1,0,background,False,spe_145_00_00_0.wav,A
2-001697-A-0.wav,2,0,background,False,vac_155_00_00_0.wav,A
3-001698-A-0.wav,3,0,background,False,fur_069_00_00_2.wav,A
4-001699-A-0.wav,4,0,background,False,win_009_02_01_0.wav,A
5-001700-A-0.wav,5,0,background,False,win_063_02_00_0.wav,A
1-001701-A-0.wav,1,0,background,False,dis_045_00_00_0.wav,A
2-001702-A-0.wav,2,0,background,False,doo_073_02_01_0.wav,A
3-001703-A-0.wav,3,0,background,False,dis_092_00_00_0.wav,A
4-001704-A-0.wav,4,0,background,False,obj_083_03_03_0.wav,A
5-001705-A-0.wav,5,0,background,False,spe_106_00_00_0.wav,A
1-001706-A-0.wav,1,0,background,False,tel_002_00_00_0.wav,A
2-001707-A-0.wav,2,0,background,False,vac_109_00_00_0.wav,A
3-001708-A-0.wav,3,0,background,False,tel_094_00_00_0.wav,A
4-001709-A-0.wav,4,0,background,False,fur_136_06_01_0.wav,A
5-001710-A-0.wav,5,0,background,False,swi_005_00_04_0.wav,A
1-001711-A-0.wav,1,0,background,False,vac_036_00_00_0.wav,A
2-001712-A-0.wav,2,0,background,False,swi_074_00_04_0.wav,A
3-001713-A-0.wav,3,0,background,False,smo_012_00_00_2.wav,A
4-001714-A-0.wav,4,0,background,False,dis_096_00_00_0.wav,A
5-001715-A-0.wav,5,0,background,False,smo_083_00_00_2.wav,A
1-001716-A-0.wav,1,0,background,False,wat_022_00_00_3.wav,A
2-001717-A-0.wav,2,0,background,False,spe_111_00_00_0.wav,A
3-001718-A-0.wav,3,0,background,False,vac_141_00_00_0.wav,A
4-001719-A-0.wav,4,0,background,False,was_104_00_00_0.wav,A
5-001720-A-0.wav,5,0,background,False,cup_012_02_01_0.wav,A
1-001721-A-0.wav,1,0,background,False,was_005_00_00_0.wav,A
2-001722-A-0.wav,2,0,background,False,fur_087_00_00_2.wav,A
3-001723-A-0.wav,3,0,background,False,tel_008_00_00_0.wav,A
4-001724-A-0.wav,4,0,background,False,smo_052_00_00_1.wav,A
5-001725-A-0.wav,5,0,background,False,dra_045_02_04_0.wav,A
1-001726-A-0.wav,1,0,background,False,fur_033_06_01_2.wav,A
2-001727-A-0.wav,2,0,background,False,coo_091_00_00_0.wav,A
3-001728-A-0.wav,3,0,background,False,win_101_02_02_0.wav,A
4-001729-A-0.wav,4,0,background,False,swi_103_05_04_0.wav,A
5-001730-A-0.wav,5,0,background,False,vac_058_00_00_0.wav,A
1-001731-A-0.wav,1,0,background,False,bea_026_00_00_0.wav,A
2-001732-A-0.wav,2,0,background,False,dra_002_02_01_0.wav,A
3-001733-A-0.wav,3,0,background,False,smo_077_00_00_2.wav,A
4-001734-A-0.wav,4,0,background,False,mic_030_00_00_1.wav,A
5-001735-A-0.wav,5,0,background,False,coo_016_00_00_0.wav,A
1-001736-A-0.wav,1,0,background,False,dra_062_01_04_0.wav,A
2-001737-A-0.wav,2,0,background,False,smo_105_00_00_3.wav,A
3-001738-A-0.wav,3,0,background,False,vac_001_00_00_0.wav,A
4-001739-A-0.wav,4,0,background,False,mic_085_00_00_3.wav,A
5-001740-A-0.wav,5,0,background,False,dra_015_01_01_0.wav,A
1-001741-A-0.wav,1,0,background,False,bea_085_00_00_0.wav,A
2-001742-A-0.wav,2,0,background,False,swi_021_05_04_0.wav,A
3-001743-A-0.wav,3,0,background,False,obj_029_03_03_0.wav,A
4-001744-A-0.wav,4,0,background,False,wal_030_00_10_1.wav,A
5-001745-A-0.wav,5,0,background,False,coo_122_00_00_0.wav,A
1-001746-A-0.wav,1,0,background,False,wat_028_00_00_2.wav,A
2-001747-A-0.wav,2,0,background,False,obj_099_00_12_0.wav,A
3-001748-A-0.wav,3,0,background,False,spe_010_00_00_0.wav,A
4-001749-A-0.wav,4,0,background,False,tel_052_00_00_0.wav,A
5-001750-A-0.wav,5,0,background,False,doo_030_02_01_0.wav,A
1-001751-A-0.wav,1,0,background,False,swi_001_00_04_0.wav,A
2-001752-A-0.wav,2,0,background,False,spe_036_00_00_0.wav,A
3-001753-A-0.wav,3,0,background,False,was_034_00_00_0.wav,A
4-001754-A-0.wav,4,0,background,False,dis_040_00_00_0.wav,A
5-001755-A-0.wav,5,0,background,False,wal_079_10_01_0.wav,A
1-001756-A-0.wav,1,0,background,False,vac_110_00_00_0.wav,A
2-001757-A-0.wav,2,0,background,False,spe_023_00_00_0.wav,A
3-001758-A-0.wav,3,0,background,False,win_081_02_02_0.wav,A
4-001759-A-0.wav,4,0,background,False,coo_030_00_00_0.wav,A
5-001760-A-0.wav,5,0,background,False,cup_105_02_01_0.wav,A
1-001761-A-0.wav,1,0,background,False,spe_073_00_00_0.wav,A
2-001762-A-0.wav,2,0,background,False,dra_116_01_00_0.wav,A
3-001763-A-0.wav,3,0,background,False,dra_072_01_01_0.wav,A
4-001764-A-0.wav,4,0,background,False,smo_138_00_00_3.wav,A
5-001765-A-0.wav,5,0,background,False,vac_048_00_00_0.wav,A
1-001766-A-0.wav,1,0,background,False,doo_051_01_00_0.wav,A
2-001767-A-0.wav,2,0,background,False,bea_053_00_00_0.wav,A
3-001768-A-0.wav,3,0,background,False,win_049_02_00_0.wav,A
4-001769-A-0.wav,4,0,background,False,wat_031_00_00_3.wav,A
5-001770-A-0.wav,5,0,background,False,doo_050_02_00_0.wav,A
1-001771-A-0.wav,1,0,background,False,was_083_00_00_0.wav,A
2-001772-A-0.wav,2,0,background,False,swi_096_04_04_0.wav,A
3-001773-A-0.wav,3,0,background,False,vac_093_00_00_0.wav,A
4-001774-A-0.wav,4,0,background,False,was_037_00_00_0.wav,A
5-001775-A-0.wav,5,0,background,False,vac_160_00_00_0.wav,A
1-001776-A-0.wav,1,0,background,False,wat_104_00_05_0.wav,A
2-001777-A-0.wav,2,0,background,False,obj_113_03_06_0.wav,A
3-001778-A-0.wav,3,0,background,False,obj_110_03_04_0.wav,A
4-001779-A-0.wav,4,0,background,False,cup_042_02_01_0.wav,A
5-001780-A-0.wav,5,0,background,False,dra_059_02_04_0.wav,A
1-001781-A-0.wav,1,0,background,False,spe_179_00_00_0.wav,A
2-001782-A-0.wav,2,0,background,False,dis_067_00_00_0.wav,A
3-001783-A-0.wav,3,0,background,False,wal_103_09_01_0.wav,A
4-001784-A-0.wav,4,0,background,False,wal_040_00_10_1.wav,A
5-001785-A-0.wav,5,0,background,False,cup_145_01_01_0.wav,A
1-001786-A-0.wav,1,0,background,False,vac_030_00_00_0.wav,A
2-001787-A-0.wav,2,0,background,False,was_100_00_00_0.wav,A
3-001788-A-0.wav,3,0,background,False,smo_122_00_00_3.wav,A
4-001789-A-0.wav,4,0,background,False,wal_034_00_10_3.wav,A
5-001790-A-0.wav,5,0,background,False,coo_133_00_00_0.wav,A
1-001791-A-0.wav,1,0,background,False,dis_031_00_00_0.wav,A
2-001792-A-0.wav,2,0,background,False,vac_071_00_00_0.wav,A
3-001793-A-0.wav,3,0,background,False,smo_023_00_00_3.wav,A
4-001794-A-0.wav,4,0,background,False,bea_042_00_00_0.wav,A
5-001795-A-0.wav,5,0,background,False,win_083_02_02_0.wav,A
1-001796-A-0.wav,1,0,background,False,cup_107_02_01_0.wav,A
2-001797-A-0.wav,2,0,background,False,vac_098_00_00_0.wav,A
3-001798-A-0.wav,3,0,background,False,bea_064_00_00_0.wav,A
4-001799-A-0.wav,4,0,background,False,spe_153_00_00_0.wav,A
5-001800-A-0.wav,5,0,background,False,bea_083_00_00_0.wav,A
1-001801-A-0.wav,1,0,background,False,smo_085_00_00_2.wav,A
2-001802-A-0.wav,2,0,background,False,was_113_00_00_0.wav,A
3-001803-A-0.wav,3,0,background,False,coo_015_00_00_0.wav,A
4-001804-A-0.wav,4,0,background,False,smo_082_00_00_2.wav,A
5-001805-A-0.wav,5,0,background,False,dis_002_00_00_0.wav,A
1-001806-A-0.wav,1,0,background,False,dra_020_01_01_0.wav,A
2-001807-A-0.wav,2,0,background,False,bea_107_00_00_0.wav,A
3-001808-A-0.wav,3,0,background,False,mic_098_00_00_3.wav,A
4-001809-A-0.wav,4,0,background,False,spe_143_00_00_0.wav,A
5-001810-A-0.wav,5,0,background,False,was_022_00_00_0.wav,A
1-001811-A-0.wav,1,0,background,False,was_088_00_00_0.wav,A
2-001812-A-0.wav,2,0,background,False,coo_042_00_00_0.wav,A
3-001813-A-0.wav,3,0,background,False,tel_020_00_00_0.wav,A
4-001814-A-0.wav,4,0,background,False,dis_059_00_00_0.wav,A
5-001815-A-0.wav,5,0,background,False,fur_009_06_01_2.wav,A
1-001816-A-0.wav,1,0,background,False,tel_014_00_00_0.wav,A
2-001817-A-0.wav,2,0,background,False,spe_149_00_00_0.wav,A
3-001818-A-0.wav,3,0,background,False,dis_112_00_00_0.wav,A
4-001819-A-0.wav,4,0,background,False,vac_039_00_00_0.wav,A
5-001820-A-0.wav,5,0,background,False,tel_112_00_00_0.wav,A
1-001821-A-0.wav,1,0,background,False,spe_167_00_00_0.wav,A
2-001822-A-0.wav,2,0,background,False,doo_104_02_01_0.wav,A
3-001823-A-0.wav,3,0,background,False,win_032_01_00_0.wav,A
4-001824-A-0.wav,4,0,background,False,fur_077_00_00_2.wav,A
5-001825-A-0.wav,5,0,background,False,cup_132_02_01_0.wav,A
1-001826-A-0.wav,1,0,background,False,doo_083_01_01_0.wav,A
2-001827-A-0.wav,2,0,background,False,dra_080_01_01_0.wav,A
3-001828-A-0.wav,3,0,background,False,dis_075_00_00_0.wav,A
4-001829-A-0.wav,4,0,background,False,vac_135_00_00_0.wav,A
5-001830-A-0.wav,5,0,background,False,wat_137_00_00_0.wav,A
1-001831-A-0.wav,1,0,background,False,fur_091_00_00_2.wav,A
2-001832-A-0.wav,2,0,background,False,tel_086_00_00_0.wav,A
3-001833-A-0.wav,3,0,background,False,coo_152_00_00_0.wav,A
4-001834-A-0.wav,4,0,background,False,wat_046_00_00_3.wav,A
5-001835-A-0.wav,5,0,background,False,smo_067_00_00_2.wav,A
1-001836-A-0.wav,1,0,background,False,was_013_00_00_0.wav,A
2-001837-A-0.wav,2,0,background,False,vac_009_00_00_0.wav,A
3-001838-A-0.wav,3,0,background,False,smo_108_00_00_3.wav,A
4-001839-A-0.wav,4,0,background,False,obj_025_03_03_0.wav,A
5-001840-A-0.wav,5,0,background,False,obj_082_03_03_0.wav,A
1-001841-A-0.wav,1,0,background,False,dra_110_01_00_0.wav,A
2-001842-A-0.wav,2,0,background,False,bea_056_00_00_0.wav,A
3-001843-A-0.wav,3,0,background,False,win_037_02_00_0.wav,A
4-001844-A-0.wav,4,0,background,False,smo_025_00_00_3.wav,A
5-001845-A-0.wav,5,0,background,False,coo_136_00_00_0.wav,A
1-001846-A-0.wav,1,0,background,False,fur_103_00_00_2.wav,A
2-001847-A-0.wav,2,0,background,False,tel_032_00_00_0.wav,A
3-001848-A-0.wav,3,0,background,False,cup_037_02_01_0.wav,A
4-001849-A-0.wav,4,0,background,False,spe_092_00_00_0.wav,A
5-001850-A-0.wav,5,0,background,False,dra_132_01_00_0.wav,A
1-001851-A-0.wav,1,0,background,False,wat_072_00_00_1.wav,A
2-001852-A-0.wav,2,0,background,False,smo_141_00_00_3.wav,A
3-001853-A-0.wav,3,0,background,False,smo_120_00_00_3.wav,A
4-001854-A-0.wav,4,0,background,False,doo_101_01_01_0.wav,A
5-001855-A-0.wav,5,0,background,False,dra_100_01_01_0.wav,A
1-001856-A-0.wav,1,0,background,False,bea_060_00_00_0.wav,A
2-001857-A-0.wav,2,0,background,False,fur_140_06_01_0.wav,A
3-001858-A-0.wav,3,0,background,False,fur_038_06_04_0.wav,A
4-001859-A-0.wav,4,0,background,False,dis_101_00_00_0.wav,A
5-001860-A-0.wav,5,0,background,False,wat_135_00_00_0.wav,A
1-001861-A-0.wav,1,0,background,False,fur_145_06_01_0.wav,A
2-001862-A-0.wav,2,0,background,False,cup_150_01_01_0.wav,A
3-001863-A-0.wav,3,0,background,False,vac_006_00_00_0.wav,A
4-001864-A-0.wav,4,0,background,False,obj_105_00_05_0.wav,A
5-001865-A-0.wav,5,0,background,False,swi_057_05_00_0.wav,A
1-001866-A-0.wav,1,0,background,False,mic_112_00_00_3.wav,A
2-001867-A-0.wav,2,0,background,False,spe_113_00_00_0.wav,A
3-001868-A-0.wav,3,0,background,False,spe_139_00_00_0.wav,A
4-001869-A-0.wav,4,0,background,False,mic_096_00_00_3.wav,A
5-001870-A-0.wav,5,0,background,False,win_038_01_00_0.wav,A
1-001871-A-0.wav,1,0,background,False,tel_022_00_00_0.wav,A
2-001872-A-0.wav,2,0,background,False,was_098_00_00_0.wav,A
3-001873-A-0.wav,3,0,background,False,tel_058_00_00_0.wav,A
4-001874-A-0.wav,4,0,background,False,dra_102_01_00_0.wav,A
5-001875-A-0.wav,5,0,background,False,spe_152_00_00_0.wav,A
1-001876-A-0.wav,1,0,background,False,doo_024_02_01_0.wav,A
2-001877-A-0.wav,2,0,background,False,dra_024_02_01_0.wav,A
3-001878-A-0.wav,3,0,background,False,bea_013_00_00_0.wav,A
4-001879-A-0.wav,4,0,background,False,fur_122_06_01_0.wav,A
5-001880-A-0.wav,5,0,background,False,wat_023_00_00_3.wav,A
1-001881-A-0.wav,1,0,background,False,obj_049_00_05_0.wav,A
2-001882-A-0.wav,2,0,background,False,spe_176_00_00_0.wav,A
3-001883-A-0.wav,3,0,background,False,tel_114_00_00_0.wav,A
4-001884-A-0.wav,4,0,background,False,win_004_01_01_0.wav,A
5-001885-A-0.wav,5,0,background,False,bea_041_00_00_0.wav,A
1-001886-A-0.wav,1,0,background,False,spe_033_00_00_0.wav,A
2-001887-A-0.wav,2,0,background,False,obj_066_00_00_0.wav,A
3-001888-A-0.wav,3,0,background,False,win_054_01_00_0.wav,A
4-001889-A-0.wav,4,0,background,False,vac_021_00_05_0.wav,A
